254094.3,1
42077688.0,0
45212832.0,0
57740968.0,0
3252084.3,0
3315257.0,0
3376751.8,0
235024.09,0
247283.27,0
261691.8,0
249451.89,1
37204656.0,0
40218472.0,0
52064348.0,0
3215701.8,0
3293266.3,0
3368421.0,0
265353.72,0
280624.84,0
296725.59,0
279475.97,1
43895512.0,0
47627908.0,0
61006284.0,0
3689259.3,0
3729569.8,0
3866887.0,0
290909.09,0
303587.31,0
317420.97,0
288939.06,1
46761328.0,0
51971452.0,0
65096596.0,0
3839700.0,0
3894461.5,0
3973805.5,0
299853.59,0
312195.13,0
323743.28,0
293157.75,1
46962380.0,0
52407836.0,0
64999752.0,0
3831618.3,0
3908397.0,0
3979596.8,0
302243.22,0
314496.31,0
327784.91,0
291157.25,1
47472656.0,0
52883600.0,0
65981376.0,0
3956532.3,0
3988315.5,0
4080697.5,0
305216.09,0
319202.0,0
334859.38,0
301708.91,1
51150048.0,0
55223088.0,0
70393128.0,0
4074608.3,0
4117617.5,0
4219418.0,0
313917.84,0
327156.56,0
339860.59,0
303317.53,1
51572692.0,0
56037624.0,0
69774824.0,0
4133198.8,0
4139464.5,0
4305913.5,0
315076.94,0
328731.94,0
342933.69,0
303587.31,1
52251148.0,0
56254076.0,0
69608072.0,0
4114515.3,0
4123836.0,0
4232498.0,0
314786.34,0
327784.91,0
340878.84,0
303317.53,1
50763748.0,0
55503704.0,0
69167280.0,0
4041440.5,0
4136329.3,0
4225948.0,0
315076.94,0
329048.84,0
342933.69,0
304671.22,1
51786644.0,0
56073584.0,0
70110728.0,0
4164717.8,0
4212908.0,0
4357447.0,0
321608.03,0
333224.88,0
350325.0,0
310209.03,1
53961300.0,0
58869076.0,0
73347512.0,0
4289005.0,0
4357447.0,0
4471615.5,0
325285.91,0
338512.41,0
351769.16,0
311625.06,1
53861516.0,0
57855660.0,0
72435480.0,0
4239068.5,0
4302521.0,0
4403117.5,0
321608.03,0
336510.03,0
351769.16,0
307692.31,1
52565472.0,0
56508732.0,0
70563664.0,0
4117617.5,0
4187068.8,0
4239068.5,0
318903.78,0
333224.88,0
347472.0,0
305762.91,1
51542272.0,0
55153376.0,0
69552664.0,0
4080697.5,0
4139464.5,0
4209661.0,0
319202.0,0
334203.66,0
347826.09,0
304671.22,1
52439288.0,0
56109588.0,0
68678016.0,0
4050432.8,0
4142604.3,0
4216160.5,0
316537.88,0
333224.88,0
345712.34,0
304128.31,1
51909704.0,0
55787188.0,0
69774824.0,0
4117617.5,0
4142604.3,0
4219418.0,0
315659.69,0
332575.5,0
348536.41,0
305489.25,1
52064348.0,0
55787188.0,0
70563664.0,0
4139464.5,0
4187068.8,0
4295752.5,0
320100.03,0
335188.22,0
349965.81,0
310491.22,1
52851612.0,0
57664760.0,0
70449880.0,0
4164717.8,0
4229220.5,0
4347041.5,0
321003.13,0
336842.09,0
351045.59,0
307969.94,1
52883600.0,0
56987828.0,0
70964808.0,0
4136329.3,0
4225948.0,0
4326379.5,0
321003.13,0
334859.38,0
350684.94,0
307415.19,1
52502304.0,0
56765700.0,0
70506728.0,0
4130073.0,0
4171079.5,0
4275574.0,0
320400.5,0
334531.19,0
349607.38,0
305489.25,1
52376424.0,0
56728848.0,0
70449880.0,0
4111417.8,0
4216160.5,0
4292376.0,0
321003.13,0
334531.19,0
351045.59,0
307969.94,1
53140888.0,0
56581912.0,0
71254144.0,0
4155211.8,0
4262227.0,0
4353973.0,0
321608.03,0
335517.69,0
350325.0,0
307415.19,1
53433348.0,0
57399604.0,0
71428880.0,0
4268890.0,0
4316122.0,0
4413793.0,0
323436.5,0
338177.0,0
352132.06,0
307969.94,1
53433348.0,0
58475128.0,0
72979952.0,0
4219418.0,0
4299134.0,0
4388963.5,0
324050.63,0
337842.28,0
351769.16,0
308805.78,1
52947688.0,0
57512944.0,0
72017584.0,0
4245659.5,0
4295752.5,0
4464305.0,0
323743.28,0
337842.28,0
353225.25,0
309646.22,1
53498776.0,0
58086416.0,0
73040960.0,0
4235781.0,0
4343584.5,0
4464305.0,0
324358.56,0
336842.09,0
353957.84,0
308248.03,1
53696028.0,0
57550824.0,0
72797560.0,0
4219418.0,0
4295752.5,0
4442516.5,0
323743.28,0
336842.09,0
350684.94,0
307138.56,1
52407836.0,0
57099544.0,0
72255792.0,0
4219418.0,0
4336686.0,0
4410229.0,0
322824.72,0
336510.03,0
351769.16,0
308248.03,1
53270472.0,0
57779148.0,0
72979952.0,0
4265556.0,0
4350504.5,0
4467957.5,0
321003.13,0
336510.03,0
351769.16,0
