264736.31,1
39313736.0,0
39742876.0,0
43502156.0,0
2882477.3,0
2903934.8,0
2916340.3,0
275639.31,0
299853.59,0
321003.13,0
271474.03,1
41243548.0,0
41517896.0,0
45400764.0,0
3069314.3,0
3100681.3,0
3118386.0,0
282951.09,0
304128.31,0
324050.63,0
275194.84,1
42445596.0,0
42486872.0,0
46811428.0,0
3172734.3,0
3181977.0,0
3213809.3,0
285554.94,0
307692.31,0
327470.41,0
278109.72,1
42528228.0,0
43286656.0,0
47731972.0,0
3206262.3,0
3248215.8,0
3281394.0,0
289183.84,0
308526.66,0
328731.94,0
286273.41,1
45026452.0,0
45685604.0,0
53270472.0,0
3429767.8,0
3455811.0,0
3504599.0,0
295697.38,0
317126.03,0
335847.81,0
293915.03,1
47576044.0,0
50267304.0,0
55716048.0,0
3611196.8,0
3659593.5,0
3757798.3,0
303857.56,0
322519.69,0
341219.59,0
299065.41,1
50675432.0,0
51971452.0,0
58948504.0,0
3794349.3,0
3847816.0,0
3959400.8,0
312195.13,0
327470.41,0
347472.0,0
306862.44,1
52313708.0,0
53597220.0,0
61914028.0,0
3947951.8,0
3985405.0,0
4102153.3,0
315951.88,0
328099.97,0
349607.38,0
306311.69,1
52376424.0,0
53564364.0,0
62222644.0,0
3928074.8,0
4032488.3,0
4152052.8,0
316244.59,0
332251.78,0
349607.38,0
308248.03,1
53205600.0,0
54636100.0,0
63212924.0,0
4005868.0,0
4071570.5,0
4180658.3,0
318308.97,0
334203.66,0
352495.69,0
